index,frequency,frequency_bin,flux,flux_error,mjd_start,mjd_stop,waveband
205,3.787e+18,5.64e+17,2.5031e-11,7.9813e-12,50567.16837,50567.61257,xray
206,5.112e+18,7.614e+17,2.2706e-11,6.9095e-12,50567.16837,50567.61257,xray
207,9.316e+18,1.388e+18,1.3612e-11,6.2337e-12,50567.16837,50567.61257,xray
208,1.773e+17,2.534e+16,3.1632e-10,6.7639e-12,51662.97053,51664.12794,xray
209,2.365e+17,3.379e+16,3.6192e-10,6.2239e-12,51662.97053,51664.12794,xray
210,3.153e+17,4.505e+16,3.8796e-10,6.4982e-12,51662.97053,51664.12794,xray
211,4.204e+17,6.008e+16,4.1319e-10,6.3689e-12,51662.97053,51664.12794,xray
212,5.606e+17,8.011e+16,4.2434e-10,6.7873e-12,51662.97053,51664.12794,xray
213,7.475e+17,1.068e+17,4.2017e-10,5.8598e-12,51662.97053,51664.12794,xray
214,9.968e+17,1.424e+17,4.2084e-10,7.1028e-12,51662.97053,51664.12794,xray
215,1.329e+18,1.899e+17,4.1855e-10,9.5972e-12,51662.97053,51664.12794,xray
216,1.772e+18,2.533e+17,4.0325e-10,1.3429e-11,51662.97053,51664.12794,xray
217,2.363e+18,3.377e+17,3.9344e-10,2.1803e-11,51662.97053,51664.12794,xray
218,3.151e+18,4.503e+17,3.2729e-10,9.5804e-12,51662.97053,51664.12794,xray
219,4.202e+18,6.005e+17,3.2451e-10,6.5995e-12,51662.97053,51664.12794,xray
220,5.603e+18,8.007e+17,2.8987e-10,7.1674e-12,51662.97053,51664.12794,xray
221,7.472e+18,1.068e+18,2.5194e-10,9.8673e-12,51662.97053,51664.12794,xray
222,9.963e+18,1.424e+18,2.0458e-10,1.3252e-11,51662.97053,51664.12794,xray
223,1.328e+19,1.898e+18,2.1145e-10,1.9742e-11,51662.97053,51664.12794,xray
224,1.771e+19,2.531e+18,1.489e-10,2.1179e-11,51662.97053,51664.12794,xray
225,2.362e+19,3.375e+18,1.4286e-10,2.5463e-11,51662.97053,51664.12794,xray
516,7.254e+18,,5.0543e-11,8.4536e-13,53340.5,55469.5,xray
517,1.693e+19,,5.0543e-11,8.4536e-13,53340.5,55469.5,xray
518,1.529e+19,,1.992e-10,4.1071e-12,52671.5,54557.5,xray
519,6.839e+18,,2.7945e-10,2.1832e-12,52671.5,54557.5,xray
559,1.147e+19,,5.8022e-11,5.629e-13,53576.425781,55346.425781,xray
560,6.945e+18,,7.9436e-11,9.468e-13,53430.0,55256.0,xray
561,6.622e+18,,5.8503e-11,7.6314e-13,53340.5,54525.5,xray
562,1.147e+19,,5.234e-11,8.642e-13,53340.5,54525.5,xray
563,5.129e+18,,8.4845e-11,9.7664e-13,53340.5,54525.5,xray
564,9.365e+18,,4.6868e-11,5.8508e-13,53340.5,54525.5,xray
568,8.463e+17,,2.4714e-10,2.0914e-12,55075.0,55286.0,xray
569,1.451e+18,,1.9511e-10,1.8205e-12,55075.0,55286.0,xray
570,1.529e+18,,3.6548e-10,3.273e-12,55075.0,55286.0,xray
571,1.777e+18,,4.7583e-11,1.955e-13,52609.958426,52610.778715,xray
572,1.777e+18,,1.3614e-10,2.9358e-13,52592.01941,52592.828148,xray
573,1.777e+18,,3.3897e-11,1.8276e-13,52592.01941,52592.828148,xray
574,1.777e+18,,6.4962e-11,2.9361e-13,54792.608796,54792.714919,xray
575,1.777e+18,,1.993e-10,6.805e-13,55151.754977,55151.849525,xray
576,1.777e+18,,6.1853e-11,3.5296e-13,52610.833588,52610.943426,xray
577,1.777e+18,,4.2589e-11,3.0154e-13,54228.33772,54228.597118,xray
578,1.777e+18,,2.9367e-11,2.3586e-13,55698.443947,55698.555856,xray
579,1.777e+18,,4.2469e-11,2.1646e-13,51849.997523,51850.428669,xray
580,1.777e+18,,5.7314e-11,7.8365e-13,52792.060475,52792.271771,xray
581,1.777e+18,,2.8468e-11,2.5013e-13,52797.913194,52798.462269,xray
582,1.777e+18,,1.1821e-10,3.3722e-13,52037.386169,52037.830706,xray
583,1.777e+18,,1.6099e-10,2.8093e-13,53683.76316,53684.455394,xray
584,1.777e+18,,1.4512e-10,3.3638e-13,51861.922998,51862.4664,xray
585,1.777e+18,,2.9231e-11,2.7379e-13,54230.671736,54230.753611,xray
586,1.777e+18,,1.0671e-10,4.6793e-13,52983.891759,52984.190926,xray
587,1.777e+18,,5.3744e-11,3.9355e-13,52791.557164,52792.0264,xray
588,1.777e+18,,2.0232e-10,8.8018e-13,51689.181053,51689.389387,xray
589,1.777e+18,,1.167e-10,6.4284e-13,52592.874132,52592.984028,xray
590,1.777e+18,,1.749e-10,7.9618e-13,52957.677037,52958.240324,xray
591,1.777e+18,,3.6254e-10,5.7307e-13,53883.089375,53883.888866,xray
592,1.777e+18,,1.1674e-11,9.7581e-14,52399.188877,52399.386319,xray
593,1.777e+18,,3.971e-11,3.5709e-13,54228.613171,54228.839537,xray
594,1.777e+18,,1.7054e-10,6.68e-13,55319.325428,55319.408403,xray
595,1.777e+18,,5.5149e-11,5.502e-13,52592.874132,52592.984028,xray
596,1.777e+18,,2.6804e-11,2.6048e-13,54230.412477,54230.494282,xray
597,1.777e+18,,3.1295e-11,2.7006e-13,54230.542095,54230.623981,xray
598,1.777e+18,,2.4366e-11,1.8666e-13,54230.167095,54230.364769,xray
599,1.777e+18,,2.3874e-11,1.1706e-13,52398.701273,52399.127234,xray
600,1.777e+18,,9.6878e-11,3.8447e-13,55512.889074,55512.98478,xray
601,1.777e+18,,4.6294e-11,2.4161e-13,54976.171331,54976.277454,xray
602,1.777e+18,,1.4297e-11,2.2785e-13,55893.978785,55894.11434,xray
603,1.777e+18,,3.4381e-10,6.3962e-13,53131.110336,53131.822512,xray
604,1.777e+18,,5.1891e-11,2.7935e-13,55514.884433,55514.980139,xray
605,1.777e+18,,2.3682e-10,8.5078e-13,54617.109086,54617.209711,xray
606,1.777e+18,,1.709e-10,6.6506e-13,52593.032708,52593.142697,xray
607,1.777e+18,,8.8693e-11,4.5204e-13,52611.001539,52611.111296,xray
608,1.777e+18,,3.3567e-11,5.1889e-13,55151.754977,55151.849525,xray
609,1.777e+18,,1.9838e-12,7.3116e-13,52792.060475,52792.271771,xray
610,7.254e+17,,6.1897e-11,9.9997e-14,52609.958426,52610.778715,xray
611,7.254e+17,,1.4465e-10,8.779e-14,52592.01941,52592.828148,xray
612,7.254e+17,,2.9648e-11,8.0359e-14,52592.01941,52592.828148,xray
613,7.254e+17,,1.0754e-10,2.0937e-13,54792.608796,54792.714919,xray
614,7.254e+17,,2.0911e-10,4.0022e-13,55151.754977,55151.849525,xray
615,7.254e+17,,8.0258e-11,2.3699e-13,52610.833588,52610.943426,xray
616,7.254e+17,,7.307e-11,1.9646e-13,54228.33772,54228.597118,xray
617,7.254e+17,,5.7301e-11,1.7607e-13,55698.443947,55698.555856,xray
618,7.254e+17,,6.0643e-11,1.2296e-13,51849.997523,51850.428669,xray
619,7.254e+17,,9.2706e-11,4.6453e-13,52792.060475,52792.271771,xray
620,7.254e+17,,4.8875e-11,1.5424e-13,52797.913194,52798.462269,xray
621,7.254e+17,,1.4265e-10,1.352e-13,52037.386169,52037.830706,xray
622,7.254e+17,,2.0778e-10,4.3123e-15,53683.76316,53684.455394,xray
623,7.254e+17,,1.7907e-10,1.6972e-13,51861.922998,51862.4664,xray
624,7.254e+17,,5.176e-11,2.2218e-13,54230.671736,54230.753611,xray
625,7.254e+17,,1.3098e-10,2.6748e-13,52983.891759,52984.190926,xray
626,7.254e+17,,8.4889e-11,2.5116e-13,52791.557164,52792.0264,xray
627,7.254e+17,,2.1863e-10,4.7268e-13,51689.181053,51689.389387,xray
628,7.254e+17,,1.3834e-10,3.579e-13,52592.874132,52592.984028,xray
629,7.254e+17,,2.2195e-10,2.0013e-13,52957.677037,52958.240324,xray
630,7.254e+17,,3.2549e-10,7.1888e-14,53883.089375,53883.888866,xray
631,7.254e+17,,2.3849e-11,7.4302e-14,52399.188877,52399.386319,xray
632,7.254e+17,,6.9072e-11,2.2836e-13,54228.613171,54228.839537,xray
633,7.254e+17,,1.8765e-10,3.8896e-13,55319.325428,55319.408403,xray
634,7.254e+17,,4.4663e-11,3.8616e-13,52592.874132,52592.984028,xray
635,7.254e+17,,4.9446e-11,1.9361e-13,54230.412477,54230.494282,xray
636,7.254e+17,,5.3833e-11,2.0392e-13,54230.542095,54230.623981,xray
637,7.254e+17,,4.4415e-11,1.5829e-13,54230.167095,54230.364769,xray
638,7.254e+17,,4.4432e-11,1.0046e-13,52398.701273,52399.127234,xray
639,7.254e+17,,1.2706e-10,2.3761e-13,55512.889074,55512.98478,xray
640,7.254e+17,,8.5564e-11,1.8507e-13,54976.171331,54976.277454,xray
641,7.254e+17,,2.7299e-11,1.5411e-13,55893.978785,55894.11434,xray
642,7.254e+17,,2.8895e-10,8.7649e-14,53131.110336,53131.822512,xray
643,7.254e+17,,8.4253e-11,1.9725e-13,55514.884433,55514.980139,xray
644,7.254e+17,,3.0435e-10,6.3174e-13,54617.109086,54617.209711,xray
645,7.254e+17,,1.7096e-10,3.4997e-13,52593.032708,52593.142697,xray
646,7.254e+17,,1.0317e-10,2.7261e-13,52611.001539,52611.111296,xray
647,7.254e+17,,4.5108e-11,3.6365e-13,55151.754977,55151.849525,xray
648,7.254e+17,,5.7975e-13,2.8041e-13,52792.060475,52792.271771,xray
649,3.385e+17,,7.4311e-11,7.0872e-14,52609.958426,52610.778715,xray
650,3.385e+17,,1.5448e-10,3.0622e-14,52592.01941,52592.828148,xray
651,3.385e+17,,9.4575e-12,1.3066e-14,52592.01941,52592.828148,xray
652,3.385e+17,,1.4939e-10,1.7163e-13,54792.608796,54792.714919,xray
653,3.385e+17,,2.2171e-10,2.3546e-13,55151.754977,55151.849525,xray
654,3.385e+17,,9.2001e-11,1.5601e-13,52610.833588,52610.943426,xray
655,3.385e+17,,1.0823e-10,1.5621e-13,54228.33772,54228.597118,xray
656,3.385e+17,,8.7827e-11,1.5067e-13,55698.443947,55698.555856,xray
657,3.385e+17,,8.1005e-11,9.5195e-14,51849.997523,51850.428669,xray
658,3.385e+17,,1.3975e-10,4.0841e-13,52792.060475,52792.271771,xray
659,3.385e+17,,8.161e-11,1.4814e-13,52797.913194,52798.462269,xray
660,3.385e+17,,1.6477e-10,1.8868e-14,52037.386169,52037.830706,xray
661,3.385e+17,,2.6545e-10,2.683e-14,53683.76316,53684.455394,xray
662,3.385e+17,,2.0644e-10,2.0117e-15,51861.922998,51862.4664,xray
663,3.385e+17,,6.7241e-11,1.6386e-13,54230.671736,54230.753611,xray
664,3.385e+17,,1.5835e-10,1.7152e-13,52983.891759,52984.190926,xray
665,3.385e+17,,1.2031e-10,1.6211e-13,52791.557164,52792.0264,xray
666,3.385e+17,,2.373e-10,2.4661e-13,51689.181053,51689.389387,xray
667,3.385e+17,,1.5289e-10,2.5062e-13,52592.874132,52592.984028,xray
668,3.385e+17,,2.5577e-10,8.446e-14,52957.677037,52958.240324,xray
669,3.385e+17,,3.1544e-10,9.0396e-15,53883.089375,53883.888866,xray
670,3.385e+17,,3.6562e-11,6.4363e-14,52399.188877,52399.386319,xray
671,3.385e+17,,1.0377e-10,1.5486e-13,54228.613171,54228.839537,xray
672,3.385e+17,,2.1645e-10,3.2017e-13,55319.325428,55319.408403,xray
673,3.385e+17,,1.1473e-11,1.9263e-13,52592.874132,52592.984028,xray
674,3.385e+17,,6.5893e-11,1.5082e-13,54230.412477,54230.494282,xray
675,3.385e+17,,6.8152e-11,1.6433e-13,54230.542095,54230.623981,xray
676,3.385e+17,,6.2768e-11,1.0322e-13,54230.167095,54230.364769,xray
677,3.385e+17,,5.942e-11,7.2929e-14,52398.701273,52399.127234,xray
678,3.385e+17,,1.4423e-10,1.669e-13,55512.889074,55512.98478,xray
679,3.385e+17,,1.297e-10,1.6984e-13,54976.171331,54976.277454,xray
680,3.385e+17,,5.0613e-11,1.4916e-13,55893.978785,55894.11434,xray
681,3.385e+17,,2.8512e-10,2.8304e-15,53131.110336,53131.822512,xray
682,3.385e+17,,1.0704e-10,1.3441e-13,55514.884433,55514.980139,xray
683,3.385e+17,,3.8237e-10,3.3827e-13,54617.109086,54617.209711,xray
684,3.385e+17,,1.5715e-10,2.2264e-13,52593.032708,52593.142697,xray
685,3.385e+17,,1.0285e-10,1.8773e-13,52611.001539,52611.111296,xray
686,3.385e+17,,3.9546e-11,2.6743e-13,55151.754977,55151.849525,xray
687,3.385e+17,,4.786e-12,3.5313e-13,52792.060475,52792.271771,xray
688,1.693e+17,,7.3705e-11,1.0524e-13,52609.958426,52610.778715,xray
689,1.693e+17,,1.5444e-10,1.2429e-14,52592.01941,52592.828148,xray
690,1.693e+17,,2.8053e-12,1.8832e-14,52592.01941,52592.828148,xray
691,1.693e+17,,1.4674e-10,1.5783e-13,54792.608796,54792.714919,xray
692,1.693e+17,,1.9361e-10,2.7769e-13,55151.754977,55151.849525,xray
693,1.693e+17,,8.8594e-11,1.6151e-13,52610.833588,52610.943426,xray
694,1.693e+17,,1.2116e-10,1.8166e-13,54228.33772,54228.597118,xray
695,1.693e+17,,9.9838e-11,1.5666e-13,55698.443947,55698.555856,xray
696,1.693e+17,,8.9873e-11,1.222e-13,51849.997523,51850.428669,xray
697,1.693e+17,,1.6151e-10,5.131e-13,52792.060475,52792.271771,xray
698,1.693e+17,,1.0164e-10,1.7025e-13,52797.913194,52798.462269,xray
699,1.693e+17,,1.5706e-10,7.831e-14,52037.386169,52037.830706,xray
700,1.693e+17,,2.7032e-10,3.3056e-14,53683.76316,53684.455394,xray
701,1.693e+17,,1.8999e-10,1.0455e-13,51861.922998,51862.4664,xray
702,1.693e+17,,7.2157e-11,1.6811e-13,54230.671736,54230.753611,xray
703,1.693e+17,,1.5267e-10,2.0476e-13,52983.891759,52984.190926,xray
704,1.693e+17,,1.3188e-10,2.0922e-13,52791.557164,52792.0264,xray
705,1.693e+17,,2.2725e-10,2.6021e-13,51689.181053,51689.389387,xray
706,1.693e+17,,1.4302e-10,2.5676e-13,52592.874132,52592.984028,xray
707,1.693e+17,,2.3803e-10,1.196e-13,52957.677037,52958.240324,xray
708,1.693e+17,,2.5354e-10,7e-14,53883.089375,53883.888866,xray
709,1.693e+17,,4.7521e-11,6.2475e-14,52399.188877,52399.386319,xray
710,1.693e+17,,1.1798e-10,2.0314e-13,54228.613171,54228.839537,xray
711,1.693e+17,,1.8112e-10,2.3299e-13,55319.325428,55319.408403,xray
712,1.693e+17,,2.1977e-12,2.1328e-13,52592.874132,52592.984028,xray
713,1.693e+17,,7.2734e-11,1.4607e-13,54230.412477,54230.494282,xray
714,1.693e+17,,7.4847e-11,1.2528e-13,54230.542095,54230.623981,xray
715,1.693e+17,,6.8294e-11,8.7757e-14,54230.167095,54230.364769,xray
716,1.693e+17,,7.4927e-11,3.6008e-14,52398.701273,52399.127234,xray
717,1.693e+17,,1.3379e-10,1.5436e-13,55512.889074,55512.98478,xray
718,1.693e+17,,1.3982e-10,1.5243e-13,54976.171331,54976.277454,xray
719,1.693e+17,,6.6381e-11,1.8339e-13,55893.978785,55894.11434,xray
720,1.693e+17,,2.2954e-10,5.1601e-15,53131.110336,53131.822512,xray
721,1.693e+17,,1.2077e-10,1.4989e-13,55514.884433,55514.980139,xray
722,1.693e+17,,3.4391e-10,4.9046e-13,54617.109086,54617.209711,xray
723,1.693e+17,,1.4826e-10,1.857e-13,52593.032708,52593.142697,xray
724,1.693e+17,,9.7944e-11,1.5963e-13,52611.001539,52611.111296,xray
725,1.693e+17,,3.2642e-11,3.1137e-13,55151.754977,55151.849525,xray
726,1.693e+17,,6.8821e-12,5.6213e-13,52792.060475,52792.271771,xray
727,7.254e+16,,8.9053e-11,1.5651e-13,52609.958426,52610.778715,xray
728,7.254e+16,,1.7948e-10,6.0339e-14,52592.01941,52592.828148,xray
729,7.254e+16,,5.6997e-12,2.9984e-14,52592.01941,52592.828148,xray
730,7.254e+16,,1.8564e-10,2.5439e-13,54792.608796,54792.714919,xray
731,7.254e+16,,2.3481e-10,3.6053e-13,55151.754977,55151.849525,xray
732,7.254e+16,,9.7074e-11,1.7192e-13,52610.833588,52610.943426,xray
733,7.254e+16,,1.5739e-10,2.76e-13,54228.33772,54228.597118,xray
734,7.254e+16,,1.4024e-10,2.7834e-13,55698.443947,55698.555856,xray
735,7.254e+16,,1.3441e-10,1.2547e-13,51849.997523,51850.428669,xray
736,7.254e+16,,2.2721e-10,9.7441e-13,52792.060475,52792.271771,xray
737,7.254e+16,,1.5715e-10,3.3214e-13,52797.913194,52798.462269,xray
738,7.254e+16,,1.796e-10,1.5493e-13,52037.386169,52037.830706,xray
739,7.254e+16,,3.522e-10,2.1273e-13,53683.76316,53684.455394,xray
740,7.254e+16,,2.4291e-10,9.322e-14,51861.922998,51862.4664,xray
741,7.254e+16,,8.5759e-11,1.9108e-13,54230.671736,54230.753611,xray
742,7.254e+16,,1.8323e-10,3.4675e-13,52983.891759,52984.190926,xray
743,7.254e+16,,1.69e-10,1.9117e-13,52791.557164,52792.0264,xray
744,7.254e+16,,2.9844e-10,4.7282e-13,51689.181053,51689.389387,xray
745,7.254e+16,,1.6948e-10,3.2983e-13,52592.874132,52592.984028,xray
746,7.254e+16,,2.5567e-10,1.3581e-13,52957.677037,52958.240324,xray
747,7.254e+16,,2.6206e-10,4.132e-15,53883.089375,53883.888866,xray
748,7.254e+16,,7.0938e-11,1.0314e-13,52399.188877,52399.386319,xray
749,7.254e+16,,1.5399e-10,3.2444e-13,54228.613171,54228.839537,xray
750,7.254e+16,,2.3369e-10,4.2003e-13,55319.325428,55319.408403,xray
751,7.254e+16,,8.4985e-12,2.406e-13,52592.874132,52592.984028,xray
752,7.254e+16,,8.8626e-11,1.9452e-13,54230.412477,54230.494282,xray
753,7.254e+16,,8.8849e-11,2.0286e-13,54230.542095,54230.623981,xray
754,7.254e+16,,8.3021e-11,1.4752e-13,54230.167095,54230.364769,xray
755,7.254e+16,,9.7888e-11,1.326e-13,52398.701273,52399.127234,xray
756,7.254e+16,,1.686e-10,2.8883e-13,55512.889074,55512.98478,xray
757,7.254e+16,,1.6375e-10,1.3337e-13,54976.171331,54976.277454,xray
758,7.254e+16,,1.0196e-10,3.6941e-13,55893.978785,55894.11434,xray
