index,frequency,frequency_bin,flux,flux_error,mjd_start,mjd_stop,waveband
759,7.254e+16,,2.302e-10,1.5554e-13,53131.110336,53131.822512,xray
760,7.254e+16,,1.6789e-10,2.8014e-13,55514.884433,55514.980139,xray
761,7.254e+16,,3.8746e-10,6.1029e-13,54617.109086,54617.209711,xray
762,7.254e+16,,1.6939e-10,2.7945e-13,52593.032708,52593.142697,xray
763,7.254e+16,,1.0384e-10,2.021e-13,52611.001539,52611.111296,xray
764,7.254e+16,,3.3254e-11,6.1769e-13,55151.754977,55151.849525,xray
765,7.254e+16,,1.1414e-11,1.0751e-12,52792.060475,52792.271771,xray
766,1.185e+18,,3.8509e-10,2.4028e-11,53872.646725,53872.714676,xray
767,1.523e+17,,1.7959e-10,5.0765e-12,53872.646725,53872.714676,xray
768,3.748e+17,,2.8268e-10,7.2055e-12,53872.646725,53872.714676,xray
769,2.42e+17,,7.3258e-11,2.6439e-13,49297.334005,49297.0,xray
770,2.42e+17,,1.0796e-10,3.8557e-13,49111.821366,49112.106458,xray
771,2.42e+17,,1.1126e-10,2.6439e-13,49142.342257,49142.975035,xray
772,1.081e+18,,1.0823e-10,4.2894e-12,51159.61515,51161.677361,xray
773,1.081e+18,,1.3692e-10,1.6605e-11,50999.819826,51001.697373,xray
774,1.081e+18,,2.5651e-10,8.8039e-12,51148.206389,51149.067196,xray
775,1.081e+18,,7.7125e-11,8.8525e-12,51715.462558,51716.316008,xray
776,1.081e+18,,1.8004e-10,7.5712e-12,51150.277905,51151.34086,xray
777,1.081e+18,,7.6127e-11,7.0383e-12,50789.813067,50790.597281,xray
778,1.081e+18,,1.3642e-10,1.6872e-11,50974.535706,50974.89905,xray
779,1.081e+18,,1.1429e-10,1.8502e-11,52051.393171,52052.651389,xray
780,1.081e+18,,6.0259e-11,5.2936e-12,51336.61941,51337.538454,xray
781,1.081e+18,,2.338e-10,7.9553e-12,51353.247627,51353.760189,xray
782,1.081e+18,,1.7195e-10,2.851e-11,50994.682083,50996.607789,xray
783,1.081e+18,,1.2909e-10,2.0682e-11,51692.867812,51693.521542,xray
784,1.081e+18,,2.9056e-10,8.6494e-12,51151.412512,51153.615301,xray
785,1.081e+18,,2.4239e-10,8.6402e-12,51354.108113,51355.176645,xray
786,1.081e+18,,2.1059e-10,8.2343e-12,50990.209977,50991.254691,xray
787,1.081e+18,,1.4655e-10,2.0037e-11,51112.028611,51112.905855,xray
788,1.081e+18,,1.7432e-10,9.6548e-12,50763.647928,50764.62512,xray
789,1.081e+18,,6.5096e-11,5.5199e-12,50825.578264,50826.550315,xray
790,1.081e+18,,1.034e-10,8.223e-12,51334.337361,51336.540706,xray
791,1.081e+18,,3.9953e-11,5.1983e-12,50438.013044,50438.405111,xray
792,1.081e+18,,3.7692e-10,1.3946e-11,50982.365405,50982.994279,xray
793,1.081e+18,,2.1075e-10,7.0927e-12,51353.247627,51354.034874,xray
794,1.081e+18,,8.4567e-11,6.9426e-12,52056.214468,52056.682947,xray
795,1.081e+18,,1.4774e-10,4.9037e-12,52052.739259,52056.200185,xray
796,1.081e+18,,1.2655e-10,1.3294e-11,51684.489317,51687.184155,xray
797,1.081e+18,,5.4614e-11,6.1859e-12,50806.605613,50808.403935,xray
798,1.081e+18,,1.6729e-10,5.6542e-12,50970.127431,50974.053137,xray
799,1.081e+18,,1.4339e-10,1.7339e-11,51706.379572,51708.61853,xray
800,1.081e+18,,8.1003e-11,5.1172e-12,52061.528472,52065.333264,xray
801,1.081e+18,,2.5972e-10,8.0613e-12,51701.965625,51703.012581,xray
802,1.081e+18,,1.138e-10,7.1126e-12,52067.421377,52071.989734,xray
803,5.755e+17,,1.3755e-10,5.8184e-12,51159.61515,51161.677361,xray
804,9.237e+17,,1.1621e-10,5.6182e-12,51159.61515,51161.677361,xray
805,1.381e+18,,9.5393e-11,7.1959e-12,51159.61515,51161.677361,xray
806,2.123e+18,,6.5507e-11,1.071e-11,51159.61515,51161.677361,xray
807,5.755e+17,,1.3126e-10,2.1859e-11,50999.819826,51001.697373,xray
808,9.237e+17,,1.2506e-10,1.9284e-11,50999.819826,51001.697373,xray
809,1.381e+18,,1.2674e-10,2.2973e-11,50999.819826,51001.697373,xray
810,2.123e+18,,1.0228e-10,3.944e-11,50999.819826,51001.697373,xray
811,5.755e+17,,2.3165e-10,1.2523e-11,51148.206389,51149.067196,xray
812,9.237e+17,,2.5066e-10,1.2697e-11,51148.206389,51149.067196,xray
813,1.381e+18,,2.2613e-10,1.3453e-11,51148.206389,51149.067196,xray
814,2.123e+18,,2.6508e-10,2.1877e-11,51148.206389,51149.067196,xray
815,5.755e+17,,5.2434e-11,1.4615e-11,51715.462558,51716.316008,xray
816,9.237e+17,,6.4045e-11,1.128e-11,51715.462558,51716.316008,xray
817,1.381e+18,,7.7957e-11,1.116e-11,51715.462558,51716.316008,xray
818,2.123e+18,,4.7351e-11,1.9376e-11,51715.462558,51716.316008,xray
819,5.755e+17,,2.044e-10,1.0542e-11,51150.277905,51151.34086,xray
820,9.237e+17,,1.9171e-10,1.0266e-11,51150.277905,51151.34086,xray
821,1.381e+18,,1.5292e-10,1.2784e-11,51150.277905,51151.34086,xray
822,2.123e+18,,1.654e-10,2.087e-11,51150.277905,51151.34086,xray
823,6.021e+17,,8.7854e-11,1.079e-11,50789.813067,50790.597281,xray
824,9.648e+17,,9.1582e-11,1.0184e-11,50789.813067,50790.597281,xray
825,1.448e+18,,6.7911e-11,1.282e-11,50789.813067,50790.597281,xray
826,2.231e+18,,6.8699e-11,1.8185e-11,50789.813067,50790.597281,xray
827,5.755e+17,,1.8505e-10,3.5769e-11,50974.535706,50974.89905,xray
828,9.237e+17,,1.6246e-10,2.8861e-11,50974.535706,50974.89905,xray
829,1.381e+18,,1.1062e-10,3.3328e-11,50974.535706,50974.89905,xray
830,2.123e+18,,1.3341e-10,4.6741e-11,50974.535706,50974.89905,xray
831,5.755e+17,,1.3916e-10,3.0758e-11,52051.393171,52052.651389,xray
832,9.237e+17,,1.1525e-10,2.6448e-11,52051.393171,52052.651389,xray
833,1.381e+18,,9.6374e-11,2.6962e-11,52051.393171,52052.651389,xray
834,6.021e+17,,9.1042e-11,7.9736e-12,51336.61941,51337.538454,xray
835,9.648e+17,,5.5939e-11,7.806e-12,51336.61941,51337.538454,xray
836,1.448e+18,,6.1457e-11,8.8554e-12,51336.61941,51337.538454,xray
837,2.231e+18,,3.1852e-11,1.2781e-11,51336.61941,51337.538454,xray
838,6.021e+17,,3.3336e-10,1.2482e-11,51353.247627,51353.760189,xray
839,9.648e+17,,2.5784e-10,1.1065e-11,51353.247627,51353.760189,xray
840,1.448e+18,,2.1958e-10,1.3424e-11,51353.247627,51353.760189,xray
841,2.231e+18,,1.6845e-10,1.9498e-11,51353.247627,51353.760189,xray
842,6.021e+17,,2.8416e-10,3.9781e-11,50994.682083,50996.607789,xray
843,9.648e+17,,2.501e-10,3.9564e-11,50994.682083,50996.607789,xray
844,1.448e+18,,1.37e-10,5.5611e-11,50994.682083,50996.607789,xray
845,2.231e+18,,1.3246e-10,1.0162e-10,50994.682083,50996.607789,xray
846,6.021e+17,,1.8121e-10,2.7477e-11,51692.867812,51693.521542,xray
847,9.648e+17,,8.4819e-11,3.1044e-11,51692.867812,51693.521542,xray
848,1.448e+18,,1.5754e-10,3.5643e-11,51692.867812,51693.521542,xray
849,6.021e+17,,4.0478e-10,1.2528e-11,51151.412512,51153.615301,xray
850,9.648e+17,,3.1078e-10,1.0954e-11,51151.412512,51153.615301,xray
851,1.448e+18,,2.7224e-10,1.4152e-11,51151.412512,51153.615301,xray
852,2.231e+18,,1.9629e-10,2.4753e-11,51151.412512,51153.615301,xray
853,5.755e+17,,2.2562e-10,1.5213e-11,51354.108113,51355.176645,xray
854,9.237e+17,,2.4155e-10,1.0656e-11,51354.108113,51355.176645,xray
855,1.381e+18,,2.2018e-10,1.1916e-11,51354.108113,51355.176645,xray
856,2.123e+18,,1.6362e-10,1.7502e-11,51354.108113,51355.176645,xray
857,5.755e+17,,2.5477e-10,1.4028e-11,50990.209977,50991.254691,xray
858,9.237e+17,,2.2352e-10,1.2053e-11,50990.209977,50991.254691,xray
859,1.381e+18,,1.8231e-10,1.4885e-11,50990.209977,50991.254691,xray
860,2.123e+18,,1.689e-10,1.939e-11,50990.209977,50991.254691,xray
861,6.021e+17,,1.7088e-10,2.9409e-11,51112.028611,51112.905855,xray
862,9.648e+17,,1.0501e-10,2.6508e-11,51112.028611,51112.905855,xray
863,1.448e+18,,1.6761e-10,3.5105e-11,51112.028611,51112.905855,xray
864,2.231e+18,,1.0717e-10,5.8575e-11,51112.028611,51112.905855,xray
865,6.021e+17,,2.2627e-10,1.6757e-11,50763.647928,50764.62512,xray
866,9.648e+17,,2.0261e-10,1.3531e-11,50763.647928,50764.62512,xray
867,1.448e+18,,1.6358e-10,1.6184e-11,50763.647928,50764.62512,xray
868,2.231e+18,,1.1923e-10,2.6755e-11,50763.647928,50764.62512,xray
869,6.021e+17,,9.4704e-11,9.7861e-12,50825.578264,50826.550315,xray
870,9.648e+17,,7.7569e-11,7.9445e-12,50825.578264,50826.550315,xray
871,1.448e+18,,6.1644e-11,9.8345e-12,50825.578264,50826.550315,xray
872,2.231e+18,,4.7907e-11,1.4967e-11,50825.578264,50826.550315,xray
873,5.755e+17,,1.2666e-10,1.2739e-11,51334.337361,51336.540706,xray
874,9.237e+17,,1.2251e-10,1.2593e-11,51334.337361,51336.540706,xray
875,1.381e+18,,8.6899e-11,1.4523e-11,51334.337361,51336.540706,xray
876,2.123e+18,,6.7604e-11,2.3818e-11,51334.337361,51336.540706,xray
877,5.755e+17,,5.1969e-11,8.5232e-12,50438.013044,50438.405111,xray
878,9.237e+17,,3.021e-11,7.2776e-12,50438.013044,50438.405111,xray
879,1.381e+18,,4.0694e-11,8.3821e-12,50438.013044,50438.405111,xray
880,2.123e+18,,4.5951e-11,1.2557e-11,50438.013044,50438.405111,xray
881,5.755e+17,,3.5848e-10,2.2157e-11,50982.365405,50982.994279,xray
882,9.237e+17,,3.4623e-10,2.0243e-11,50982.365405,50982.994279,xray
883,1.381e+18,,3.6567e-10,2.244e-11,50982.365405,50982.994279,xray
884,2.123e+18,,2.6693e-10,3.443e-11,50982.365405,50982.994279,xray
885,6.021e+17,,3.118e-10,1.152e-11,51353.247627,51354.034874,xray
886,9.648e+17,,2.3334e-10,9.3084e-12,51353.247627,51354.034874,xray
887,1.448e+18,,1.9659e-10,1.1571e-11,51353.247627,51354.034874,xray
888,2.231e+18,,1.4405e-10,1.7007e-11,51353.247627,51354.034874,xray
889,5.755e+17,,1.0838e-10,1.1504e-11,52056.214468,52056.682947,xray
890,9.237e+17,,7.4557e-11,1.0079e-11,52056.214468,52056.682947,xray
891,1.381e+18,,7.8993e-11,1.0919e-11,52056.214468,52056.682947,xray
892,2.123e+18,,7.3064e-11,1.965e-11,52056.214468,52056.682947,xray
893,5.755e+17,,1.4397e-10,7.9205e-12,52052.739259,52056.200185,xray
894,9.237e+17,,1.4145e-10,5.1035e-12,52052.739259,52056.200185,xray
895,1.381e+18,,1.349e-10,5.6419e-12,52052.739259,52056.200185,xray
896,2.123e+18,,1.0112e-10,8.9458e-12,52052.739259,52056.200185,xray
897,6.021e+17,,2.1259e-10,2.2384e-11,51684.489317,51687.184155,xray
898,9.648e+17,,1.7001e-10,2.0817e-11,51684.489317,51687.184155,xray
899,1.448e+18,,1.0703e-10,2.2542e-11,51684.489317,51687.184155,xray
900,5.755e+17,,8.7388e-11,8.8117e-12,50806.605613,50808.403935,xray
901,9.237e+17,,5.0609e-11,9.054e-12,50806.605613,50808.403935,xray
902,1.381e+18,,4.948e-11,1.0699e-11,50806.605613,50808.403935,xray
903,2.123e+18,,2.7281e-11,1.8862e-11,50806.605613,50808.403935,xray
904,6.021e+17,,2.5283e-10,8.8181e-12,50970.127431,50974.053137,xray
905,9.648e+17,,1.8218e-10,8.1964e-12,50970.127431,50974.053137,xray
906,1.448e+18,,1.5838e-10,1.0251e-11,50970.127431,50974.053137,xray
907,2.231e+18,,1.1949e-10,1.7928e-11,50970.127431,50974.053137,xray
908,5.755e+17,,2.9772e-10,3.7791e-11,51706.379572,51708.61853,xray
909,9.237e+17,,1.768e-10,2.6667e-11,51706.379572,51708.61853,xray
910,1.381e+18,,1.1608e-10,2.7888e-11,51706.379572,51708.61853,xray
911,2.123e+18,,1.2502e-10,4.9641e-11,51706.379572,51708.61853,xray
912,5.755e+17,,1.0516e-10,9.5701e-12,52061.528472,52065.333264,xray
913,9.237e+17,,7.9992e-11,5.9586e-12,52061.528472,52065.333264,xray
914,1.381e+18,,7.3399e-11,6.3074e-12,52061.528472,52065.333264,xray
915,2.123e+18,,7.2915e-11,1.0748e-11,52061.528472,52065.333264,xray
916,6.021e+17,,2.8772e-10,1.1227e-11,51701.965625,51703.012581,xray
917,9.648e+17,,2.6787e-10,9.252e-12,51701.965625,51703.012581,xray
918,1.448e+18,,2.4783e-10,1.0569e-11,51701.965625,51703.012581,xray
919,2.231e+18,,2.2353e-10,1.5692e-11,51701.965625,51703.012581,xray
920,5.755e+17,,9.4703e-11,1.3228e-11,52067.421377,52071.989734,xray
921,9.237e+17,,1.0576e-10,6.8761e-12,52067.421377,52071.989734,xray
922,1.381e+18,,1.0516e-10,6.4476e-12,52067.421377,52071.989734,xray
923,2.123e+18,,8.6213e-11,9.2868e-12,52067.421377,52071.989734,xray
924,7.254e+17,,3.79e-10,4.3263e-13,51673.172917,51676.296262,xray
925,7.254e+17,,4.9122e-10,1.0365e-12,51662.980185,51663.966956,xray
926,7.254e+17,,1.7125e-10,4.9573e-13,50986.303021,50987.098519,xray
927,7.254e+17,,4.5517e-10,9.4638e-13,51664.333623,51667.092384,xray
928,7.254e+17,,8.6527e-11,1.8477e-13,51302.761759,51306.14015,xray
929,7.254e+17,,4.777e-10,9.9148e-13,51661.891146,51662.968588,xray
930,7.254e+17,,1.3204e-10,4.3264e-13,50926.020012,50927.275741,xray
931,7.254e+17,,2.2082e-10,5.8587e-13,50924.083264,50925.134583,xray
932,2.42e+17,,1.9462e-10,1.8441e-12,48104.0,48499.0,xray
933,2.42e+17,,1.5161e-10,1.6245e-12,47892.5,48257.5,xray
934,2.42e+17,,4.3169e-11,2.8265e-12,43813.5,44695.5,xray
935,2.42e+17,,2.0777e-11,7.6749e-13,43813.5,44695.5,xray
936,2.42e+17,,4.3364e-11,5.3705e-13,43813.5,44695.5,xray
937,2.42e+17,,5.1496e-11,6.6989e-13,43813.5,44695.5,xray
938,7.646e+16,,1.9528e-11,2.3864e-12,46069.695312,46069.695312,xray
939,7.646e+16,,4.2987e-11,3.009e-12,46069.636719,46069.636719,xray
940,7.646e+16,,7.707e-12,2.8853e-12,45732.605469,45732.605469,xray
941,7.646e+16,,6.6063e-11,3.8385e-12,46069.609375,46069.609375,xray
942,7.646e+16,,1.9313e-11,2.3295e-12,45734.605469,45734.605469,xray
943,7.646e+16,,5.7208e-11,2.9924e-12,45734.539062,45734.539062,xray
944,7.646e+16,,3.7735e-11,2.056e-12,45734.558594,45734.558594,xray
945,7.646e+16,,6.7407e-11,2.8032e-12,45731.472656,45731.472656,xray
946,7.646e+16,,6.5125e-11,2.6696e-12,45736.050781,45736.050781,xray
947,7.646e+16,,4.3497e-11,1.8299e-12,45731.511719,45731.511719,xray
948,7.646e+16,,4.0804e-11,2.2507e-12,45736.089844,45736.089844,xray
949,7.646e+16,,1.7585e-11,3.7135e-12,45732.582031,45732.582031,xray
950,7.646e+16,,1.867e-11,3.0535e-12,45736.132812,45736.132812,xray
951,7.646e+16,,6.3505e-11,2.6198e-12,46197.675781,46197.675781,xray
952,7.646e+16,,1.5104e-10,6.0697e-12,46039.808594,46039.808594,xray
953,7.646e+16,,7.7289e-11,4.7162e-12,46039.882812,46039.882812,xray
954,7.646e+16,,1.2029e-10,4.8061e-12,46039.832031,46039.832031,xray
955,7.646e+16,,2.68e-11,2.0942e-12,45732.546875,45732.546875,xray
956,7.646e+16,,7.005e-11,3.4097e-12,46037.96875,46037.96875,xray
957,7.646e+16,,4.1803e-11,1.7846e-12,46192.007812,46192.007812,xray
958,7.646e+16,,4.433e-11,2.0604e-12,45732.496094,45732.496094,xray
959,7.646e+16,,5.697e-11,2.0894e-12,46191.929688,46191.929688,xray
960,7.646e+16,,1.629e-11,1.6275e-12,46192.105469,46192.105469,xray
961,7.646e+16,,8.8424e-11,3.7374e-12,46036.746094,46036.746094,xray
962,7.646e+16,,2.0762e-11,1.9378e-12,46183.96875,46183.96875,xray
963,7.646e+16,,1.175e-10,4.7798e-12,46036.71875,46036.71875,xray
964,7.646e+16,,4.2014e-11,1.936e-12,46183.890625,46183.890625,xray
965,7.646e+16,,6.6371e-11,2.3795e-12,46196.875,46196.875,xray
966,7.646e+16,,5.6715e-11,3.99e-12,46036.792969,46036.792969,xray
967,7.646e+16,,1.8151e-11,1.8155e-12,46206.710938,46206.710938,xray
968,7.646e+16,,5.763e-11,2.1113e-12,46183.8125,46183.8125,xray
969,7.646e+16,,4.5343e-11,1.9979e-12,46196.960938,46196.960938,xray
970,7.646e+16,,3.7041e-11,1.83e-12,46206.628906,46206.628906,xray
971,7.646e+16,,2.5123e-11,2.6275e-12,46177.386719,46177.386719,xray
972,7.646e+16,,7.4664e-11,2.6355e-12,46177.230469,46177.230469,xray
973,7.646e+16,,1.1441e-10,4.0946e-12,46037.859375,46037.859375,xray
974,7.646e+16,,5.6509e-11,2.4843e-12,46177.3125,46177.3125,xray
975,7.646e+16,,1.4992e-10,5.6907e-12,46037.824219,46037.824219,xray
976,7.646e+16,,5.2146e-11,1.9469e-12,46206.546875,46206.546875,xray
977,7.646e+16,,1.8638e-11,1.937e-12,46197.046875,46197.046875,xray
978,8.376e+17,,2.714e-10,1.6962e-11,,,xray
979,8.376e+17,,3.7105e-11,2.4737e-12,,,xray
980,1.081e+18,,3.3431e-10,7.9522e-12,53647.181157,54416.616076,xray
981,3.419e+17,,5.0529e-10,7.8909e-12,53647.181157,54416.616076,xray
982,4.188e+17,,5.2113e-10,4.4025e-12,53647.181157,54416.616076,xray
983,1.325e+17,,5.4379e-10,6.516e-12,53647.181157,54416.616076,xray
2961,3.75e+16,,1.78e-10,4e-12,,,xray
